region_group,country_code,country_name,country_iso2,country_text,customer_id_,customer_id,customer_name,customer_segment,Final Destination,Final Destination Text,year,procedure_group,terumo_category,terumo_category_key,qty_units_per_procedure,mapping_row_count,procedures,usage_rate_final,mapping_cardinality,allocation_weight,customer_market_key,final_destination_key
Central Europe,DE,Central Europe,DE,Central Europe,100007,100007,Klinikum Düsseldorf,University Hospital,200007,FD Klinikum Düsseldorf,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,716,0.6,3,0.3333,CM_100007,FD_200007
Central Europe,DE,Central Europe,DE,Central Europe,100007,100007,Klinikum Düsseldorf,University Hospital,200007,FD Klinikum Düsseldorf,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,404,0.85,2,0.5,CM_100007,FD_200007
Central Europe,DE,Central Europe,DE,Central Europe,100007,100007,Klinikum Düsseldorf,University Hospital,200007,FD Klinikum Düsseldorf,2024,Structural Heart,Guide Wires,TC002,1.0,1,404,0.7,2,0.5,CM_100007,FD_200007
Central Europe,DE,Central Europe,DE,Central Europe,100007,100007,Klinikum Düsseldorf,University Hospital,200007,FD Klinikum Düsseldorf,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,716,0.98,5,0.2,CM_100007,FD_200007
Central Europe,DE,Central Europe,DE,Central Europe,100007,100007,Klinikum Düsseldorf,University Hospital,200007,FD Klinikum Düsseldorf,2024,PCI - Complex,Guide Wires,TC002,3.0,1,716,0.99,5,0.2,CM_100007,FD_200007
Central Europe,DE,Central Europe,DE,Central Europe,100007,100007,Klinikum Düsseldorf,University Hospital,200007,FD Klinikum Düsseldorf,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,716,0.9,5,0.2,CM_100007,FD_200007
Central Europe,DE,Central Europe,DE,Central Europe,100007,100007,Klinikum Düsseldorf,University Hospital,200007,FD Klinikum Düsseldorf,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,716,0.8,5,0.2,CM_100007,FD_200007
Central Europe,DE,Central Europe,DE,Central Europe,100007,100007,Klinikum Düsseldorf,University Hospital,200007,FD Klinikum Düsseldorf,2024,PCI - Complex,Microcatheters,TC006,1.0,1,716,0.65,5,0.2,CM_100007,FD_200007
Central Europe,DE,Central Europe,DE,Central Europe,100008,100008,Herzzentrum Leipzig,University Hospital,200008,FD Herzzentrum Leipzig,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,2159,0.85,2,0.5,CM_100008,FD_200008
Central Europe,DE,Central Europe,DE,Central Europe,100008,100008,Herzzentrum Leipzig,University Hospital,200008,FD Herzzentrum Leipzig,2024,Structural Heart,Guide Wires,TC002,1.0,1,2159,0.7,2,0.5,CM_100008,FD_200008
Central Europe,DE,Central Europe,DE,Central Europe,100008,100008,Herzzentrum Leipzig,University Hospital,200008,FD Herzzentrum Leipzig,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,1673,0.8,2,0.5,CM_100008,FD_200008
Central Europe,DE,Central Europe,DE,Central Europe,100008,100008,Herzzentrum Leipzig,University Hospital,200008,FD Herzzentrum Leipzig,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,1673,0.75,2,0.5,CM_100008,FD_200008
Central Europe,DE,Central Europe,DE,Central Europe,100008,100008,Herzzentrum Leipzig,University Hospital,200008,FD Herzzentrum Leipzig,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,1431,0.95,7,0.1429,CM_100008,FD_200008
Central Europe,DE,Central Europe,DE,Central Europe,100008,100008,Herzzentrum Leipzig,University Hospital,200008,FD Herzzentrum Leipzig,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,1431,0.98,7,0.1429,CM_100008,FD_200008
Central Europe,DE,Central Europe,DE,Central Europe,100008,100008,Herzzentrum Leipzig,University Hospital,200008,FD Herzzentrum Leipzig,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,1431,0.85,7,0.1429,CM_100008,FD_200008
Central Europe,DE,Central Europe,DE,Central Europe,100008,100008,Herzzentrum Leipzig,University Hospital,200008,FD Herzzentrum Leipzig,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,1431,0.7,7,0.1429,CM_100008,FD_200008
Central Europe,DE,Central Europe,DE,Central Europe,100008,100008,Herzzentrum Leipzig,University Hospital,200008,FD Herzzentrum Leipzig,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,1431,0.9,7,0.1429,CM_100008,FD_200008
Central Europe,DE,Central Europe,DE,Central Europe,100008,100008,Herzzentrum Leipzig,University Hospital,200008,FD Herzzentrum Leipzig,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,1431,0.8,7,0.1429,CM_100008,FD_200008
Central Europe,DE,Central Europe,DE,Central Europe,100008,100008,Herzzentrum Leipzig,University Hospital,200008,FD Herzzentrum Leipzig,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,1431,0.6,7,0.1429,CM_100008,FD_200008
Central Europe,DE,Central Europe,DE,Central Europe,100009,100009,Städtisches Krankenhaus Dresden,Heart Center,200009,FD Städtisches Krankenhaus Dresden,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,441,0.98,5,0.2,CM_100009,FD_200009
Central Europe,DE,Central Europe,DE,Central Europe,100009,100009,Städtisches Krankenhaus Dresden,Heart Center,200009,FD Städtisches Krankenhaus Dresden,2024,PCI - Complex,Guide Wires,TC002,3.0,1,441,0.99,5,0.2,CM_100009,FD_200009
Central Europe,DE,Central Europe,DE,Central Europe,100009,100009,Städtisches Krankenhaus Dresden,Heart Center,200009,FD Städtisches Krankenhaus Dresden,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,441,0.9,5,0.2,CM_100009,FD_200009
Central Europe,DE,Central Europe,DE,Central Europe,100009,100009,Städtisches Krankenhaus Dresden,Heart Center,200009,FD Städtisches Krankenhaus Dresden,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,441,0.8,5,0.2,CM_100009,FD_200009
Central Europe,DE,Central Europe,DE,Central Europe,100009,100009,Städtisches Krankenhaus Dresden,Heart Center,200009,FD Städtisches Krankenhaus Dresden,2024,PCI - Complex,Microcatheters,TC006,1.0,1,441,0.65,5,0.2,CM_100009,FD_200009
Central Europe,DE,Central Europe,DE,Central Europe,100009,100009,Städtisches Krankenhaus Dresden,Heart Center,200009,FD Städtisches Krankenhaus Dresden,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,386,0.95,2,0.5,CM_100009,FD_200009
Central Europe,DE,Central Europe,DE,Central Europe,100009,100009,Städtisches Krankenhaus Dresden,Heart Center,200009,FD Städtisches Krankenhaus Dresden,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,386,0.9,2,0.5,CM_100009,FD_200009
Central Europe,DE,Central Europe,DE,Central Europe,100009,100009,Städtisches Krankenhaus Dresden,Heart Center,200009,FD Städtisches Krankenhaus Dresden,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,622,0.9,3,0.3333,CM_100009,FD_200009
Central Europe,DE,Central Europe,DE,Central Europe,100009,100009,Städtisches Krankenhaus Dresden,Heart Center,200009,FD Städtisches Krankenhaus Dresden,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,622,0.8,3,0.3333,CM_100009,FD_200009
Central Europe,DE,Central Europe,DE,Central Europe,100009,100009,Städtisches Krankenhaus Dresden,Heart Center,200009,FD Städtisches Krankenhaus Dresden,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,622,0.6,3,0.3333,CM_100009,FD_200009
Central Europe,DE,Central Europe,DE,Central Europe,100009,100009,Städtisches Krankenhaus Dresden,Heart Center,200009,FD Städtisches Krankenhaus Dresden,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,540,0.8,2,0.5,CM_100009,FD_200009
Central Europe,DE,Central Europe,DE,Central Europe,100009,100009,Städtisches Krankenhaus Dresden,Heart Center,200009,FD Städtisches Krankenhaus Dresden,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,540,0.75,2,0.5,CM_100009,FD_200009
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,1029,0.8,2,0.5,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,1029,0.75,2,0.5,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,1024,0.95,2,0.5,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,1024,0.9,2,0.5,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,444,0.95,7,0.1429,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,444,0.98,7,0.1429,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,444,0.85,7,0.1429,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,444,0.7,7,0.1429,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,444,0.9,7,0.1429,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,444,0.8,7,0.1429,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,444,0.6,7,0.1429,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,615,0.85,2,0.5,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Structural Heart,Guide Wires,TC002,1.0,1,615,0.7,2,0.5,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,433,0.95,5,0.2,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,433,0.9,5,0.2,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,433,0.85,5,0.2,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,433,0.7,5,0.2,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,433,0.5,5,0.2,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,390,0.9,3,0.3333,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,390,0.8,3,0.3333,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100010,100010,St. Vinzenz-Hospital Hannover,University Hospital,200010,FD St. Vinzenz-Hospital Hannover,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,390,0.6,3,0.3333,CM_100010,FD_200010
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,1383,0.95,7,0.1429,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,1383,0.98,7,0.1429,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,1383,0.85,7,0.1429,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,1383,0.7,7,0.1429,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,1383,0.9,7,0.1429,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,1383,0.8,7,0.1429,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,1383,0.6,7,0.1429,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,2197,0.98,5,0.2,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,PCI - Complex,Guide Wires,TC002,3.0,1,2197,0.99,5,0.2,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,2197,0.9,5,0.2,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,2197,0.8,5,0.2,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,PCI - Complex,Microcatheters,TC006,1.0,1,2197,0.65,5,0.2,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,928,0.9,3,0.3333,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,928,0.8,3,0.3333,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,928,0.6,3,0.3333,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,1166,0.8,2,0.5,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,1166,0.75,2,0.5,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,2163,0.85,2,0.5,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,Structural Heart,Guide Wires,TC002,1.0,1,2163,0.7,2,0.5,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,1234,0.95,5,0.2,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,1234,0.9,5,0.2,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,1234,0.85,5,0.2,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,1234,0.7,5,0.2,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100011,100011,Universitätsklinikum Essen,University Hospital,200011,FD Universitätsklinikum Essen,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,1234,0.5,5,0.2,CM_100011,FD_200011
Central Europe,DE,Central Europe,DE,Central Europe,100012,100012,Klinikum Freiburg,University Hospital,200012,FD Klinikum Freiburg,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,165,0.98,5,0.2,CM_100012,FD_200012
Central Europe,DE,Central Europe,DE,Central Europe,100012,100012,Klinikum Freiburg,University Hospital,200012,FD Klinikum Freiburg,2024,PCI - Complex,Guide Wires,TC002,3.0,1,165,0.99,5,0.2,CM_100012,FD_200012
Central Europe,DE,Central Europe,DE,Central Europe,100012,100012,Klinikum Freiburg,University Hospital,200012,FD Klinikum Freiburg,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,165,0.9,5,0.2,CM_100012,FD_200012
Central Europe,DE,Central Europe,DE,Central Europe,100012,100012,Klinikum Freiburg,University Hospital,200012,FD Klinikum Freiburg,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,165,0.8,5,0.2,CM_100012,FD_200012
Central Europe,DE,Central Europe,DE,Central Europe,100012,100012,Klinikum Freiburg,University Hospital,200012,FD Klinikum Freiburg,2024,PCI - Complex,Microcatheters,TC006,1.0,1,165,0.65,5,0.2,CM_100012,FD_200012
Central Europe,DE,Central Europe,DE,Central Europe,100012,100012,Klinikum Freiburg,University Hospital,200012,FD Klinikum Freiburg,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,539,0.8,2,0.5,CM_100012,FD_200012
Central Europe,DE,Central Europe,DE,Central Europe,100012,100012,Klinikum Freiburg,University Hospital,200012,FD Klinikum Freiburg,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,539,0.75,2,0.5,CM_100012,FD_200012
